t,Neutral,Happy,Sad,Surprise,Fear,Disgust,Anger,Contempt,arousal,valence
20.9345,0.9966,0.0013,0.0000,0.0017,0.0000,0.0005,0.0000,0.0000,0.0896,0.0792
20.9768,0.9974,0.0001,0.0000,0.0024,0.0000,0.0001,0.0000,0.0000,0.0815,0.0731
21.0191,0.9991,0.0002,0.0000,0.0006,0.0000,0.0002,0.0000,0.0000,0.0242,0.0445
21.0614,0.9981,0.0002,0.0000,0.0011,0.0000,0.0005,0.0000,0.0000,0.0387,0.0286
21.1037,0.9997,0.0000,0.0000,0.0001,0.0000,0.0002,0.0000,0.0000,-0.0333,-0.0065
21.1460,0.9994,0.0000,0.0000,0.0004,0.0000,0.0001,0.0000,0.0000,0.0121,0.0518
21.1883,0.9994,0.0001,0.0000,0.0004,0.0000,0.0001,0.0000,0.0000,-0.0263,0.0346
21.2306,0.9958,0.0004,0.0000,0.0011,0.0000,0.0026,0.0000,0.0000,0.0831,-0.0206
21.2729,0.9980,0.0002,0.0000,0.0008,0.0000,0.0011,0.0000,0.0000,0.0776,-0.0204
21.3152,0.9989,0.0001,0.0000,0.0005,0.0000,0.0005,0.0000,0.0000,0.0897,0.0127
21.3575,0.9983,0.0002,0.0000,0.0001,0.0000,0.0014,0.0000,0.0000,0.0660,-0.0257
21.3998,0.9787,0.0004,0.0000,0.0140,0.0000,0.0069,0.0000,0.0000,0.1659,0.0024
21.4421,0.9895,0.0005,0.0000,0.0008,0.0000,0.0092,0.0000,0.0000,0.1251,-0.0490
21.4843,0.9821,0.0006,0.0000,0.0159,0.0000,0.0014,0.0000,0.0000,0.1672,0.0746
21.5266,0.9983,0.0002,0.0000,0.0005,0.0000,0.0010,0.0000,0.0000,0.0792,-0.0017
21.5689,0.9976,0.0002,0.0000,0.0001,0.0000,0.0022,0.0000,0.0000,0.0555,-0.0599
21.6112,0.9990,0.0006,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,-0.1079,-0.0295
21.6535,0.9818,0.0140,0.0000,0.0000,0.0000,0.0041,0.0000,0.0000,0.0089,0.0105
21.6958,0.9840,0.0010,0.0000,0.0000,0.0000,0.0150,0.0000,0.0000,0.0079,-0.1287
21.7381,0.5432,0.0048,0.0001,0.0005,0.0000,0.4514,0.0000,0.0000,0.1045,-0.2302
21.7804,0.9795,0.0055,0.0000,0.0005,0.0000,0.0145,0.0000,0.0000,0.0694,-0.0069
21.8227,0.9390,0.0510,0.0000,0.0001,0.0000,0.0099,0.0000,0.0000,0.0395,0.0149
21.8650,0.7250,0.1519,0.0000,0.0008,0.0000,0.1222,0.0000,0.0000,0.1235,-0.0660
21.9073,0.9474,0.0223,0.0001,0.0004,0.0000,0.0298,0.0000,0.0000,0.0446,-0.0686
21.9496,0.9975,0.0011,0.0000,0.0000,0.0000,0.0014,0.0000,0.0000,-0.0103,-0.0165
21.9918,0.9996,0.0002,0.0000,0.0001,0.0000,0.0001,0.0000,0.0000,-0.0261,0.0155
22.0341,0.9994,0.0003,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,-0.0745,-0.0098
22.0764,0.9989,0.0004,0.0000,0.0005,0.0000,0.0002,0.0000,0.0000,0.0119,0.0327
22.1187,0.9995,0.0004,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,-0.0930,0.0211
22.1610,0.9897,0.0101,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,-0.0270,0.0710
22.2033,0.9970,0.0029,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,-0.0941,0.0729
22.2456,0.9858,0.0133,0.0000,0.0002,0.0000,0.0006,0.0000,0.0000,-0.0408,0.0433
22.2879,0.9558,0.0432,0.0000,0.0000,0.0000,0.0009,0.0000,0.0000,-0.0557,0.0752
22.3302,0.9908,0.0085,0.0000,0.0001,0.0000,0.0006,0.0000,0.0000,-0.0055,0.0804
22.3725,0.9915,0.0083,0.0000,0.0001,0.0000,0.0001,0.0000,0.0000,-0.0425,0.1101
22.4148,0.9934,0.0062,0.0000,0.0001,0.0000,0.0003,0.0000,0.0000,-0.0348,0.0655
22.4571,0.9412,0.0577,0.0000,0.0003,0.0000,0.0007,0.0000,0.0000,0.0231,0.1117
22.4994,0.8969,0.1021,0.0000,0.0000,0.0000,0.0010,0.0000,0.0000,-0.0234,0.0797
22.5416,0.6587,0.3407,0.0000,0.0003,0.0000,0.0003,0.0000,0.0000,-0.0321,0.1681
22.5839,0.6763,0.3224,0.0000,0.0001,0.0000,0.0012,0.0000,0.0000,0.0183,0.1286
22.6262,0.9305,0.0681,0.0000,0.0010,0.0000,0.0004,0.0000,0.0000,0.0108,0.1288
22.6685,0.6445,0.3544,0.0000,0.0001,0.0000,0.0010,0.0000,0.0000,0.0129,0.1300
22.7108,0.9021,0.0915,0.0000,0.0002,0.0000,0.0061,0.0000,0.0000,0.0397,0.0601
22.7531,0.9674,0.0256,0.0000,0.0022,0.0000,0.0048,0.0000,0.0000,0.0713,0.0527
22.7954,0.9934,0.0055,0.0000,0.0007,0.0000,0.0004,0.0000,0.0000,0.0122,0.0782
22.8377,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0678,0.4982
22.8800,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1129,0.5012
22.9223,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1012,0.4929
22.9646,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0818,0.4205
23.0069,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0621,0.4134
23.0491,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0653,0.5322
23.0914,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0407,0.4649
23.1337,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0633,0.5087
23.1760,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0541,0.5072
23.2183,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0483,0.4957
23.2606,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0680,0.5267
23.3029,0.0000,0.9999,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,-0.0405,0.4855
23.3452,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0566,0.4621
23.3875,0.0000,0.9999,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,-0.0459,0.4065
23.4298,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0554,0.4735
23.4721,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0674,0.5216
23.5144,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0660,0.5461
23.5567,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0556,0.4761
23.5989,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0556,0.4662
23.6412,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0524,0.4853
23.6835,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0717,0.5508
23.7258,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0850,0.5528
23.7681,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1050,0.5570
23.8104,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0459,0.3759
23.8527,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1219,0.4643
23.8950,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1167,0.4035
23.9373,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1214,0.4622
23.9796,0.0000,0.9998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,-0.0376,0.3733
24.0219,0.0007,0.9991,0.0000,0.0000,0.0000,0.0001,0.0000,0.0001,-0.0451,0.2231
24.0642,0.0003,0.9993,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,-0.0739,0.1820
24.1064,0.0001,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0554,0.3640
24.1487,0.0083,0.9746,0.0000,0.0000,0.0000,0.0170,0.0000,0.0000,-0.0243,0.1010
24.1910,0.0002,0.9997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1163,0.3203
24.2333,0.1105,0.8872,0.0000,0.0000,0.0000,0.0023,0.0000,0.0000,-0.1254,0.0934
24.2756,0.0211,0.9788,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,-0.1833,0.2482
24.3179,0.5265,0.4257,0.0003,0.0000,0.0000,0.0474,0.0000,0.0002,-0.0809,-0.0490
24.3602,0.0181,0.9814,0.0000,0.0000,0.0000,0.0005,0.0000,0.0000,-0.1494,0.1618
24.4025,0.0001,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1476,0.3788
24.4448,0.0013,0.9987,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1199,0.3057
24.4871,0.0000,0.9998,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,-0.0779,0.3194
24.5294,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1357,0.5105
24.5717,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1023,0.5588
24.6140,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0942,0.5768
24.6562,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1092,0.6560
24.6985,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1052,0.5750
24.7408,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0847,0.5446
24.7831,0.0000,0.9999,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,-0.0870,0.4743
24.8254,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0886,0.5261
24.8677,0.0000,0.9999,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,-0.0873,0.4119
24.9100,0.0035,0.9961,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,-0.1294,0.2074
24.9523,0.0120,0.9880,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1500,0.2532
24.9946,0.0804,0.9123,0.0000,0.0000,0.0000,0.0073,0.0000,0.0000,-0.0588,0.0444
25.0369,0.4266,0.5618,0.0003,0.0000,0.0000,0.0113,0.0000,0.0000,-0.1089,0.0040
25.0792,0.7197,0.2707,0.0000,0.0000,0.0000,0.0096,0.0000,0.0000,-0.0065,0.0602
25.1215,0.4014,0.5844,0.0000,0.0000,0.0000,0.0142,0.0000,0.0000,0.0193,0.0534
25.1637,0.8440,0.1551,0.0000,0.0000,0.0000,0.0009,0.0000,0.0000,-0.0927,0.0930
25.2060,0.9449,0.0529,0.0002,0.0000,0.0000,0.0020,0.0000,0.0000,-0.1073,0.0080
25.2483,0.9521,0.0444,0.0000,0.0000,0.0000,0.0035,0.0000,0.0000,-0.0035,0.0238
25.2906,0.9603,0.0200,0.0000,0.0000,0.0000,0.0197,0.0000,0.0000,-0.0046,-0.0980
25.3329,0.8841,0.1028,0.0000,0.0000,0.0000,0.0130,0.0000,0.0000,0.0085,-0.0096
25.3752,0.3141,0.6851,0.0000,0.0000,0.0000,0.0009,0.0000,0.0000,-0.0500,0.1420
25.4175,0.8582,0.1379,0.0001,0.0000,0.0000,0.0038,0.0000,0.0000,-0.0629,0.0457
25.4598,0.5747,0.4232,0.0000,0.0000,0.0000,0.0021,0.0000,0.0000,-0.0502,0.0923
25.5021,0.1514,0.8457,0.0000,0.0000,0.0000,0.0029,0.0000,0.0000,-0.0112,0.1501
25.5444,0.0051,0.9935,0.0000,0.0000,0.0000,0.0013,0.0000,0.0000,0.0151,0.2323
25.5867,0.2173,0.7593,0.0000,0.0000,0.0000,0.0235,0.0000,0.0000,0.0200,0.0790
25.6290,0.0721,0.9248,0.0000,0.0000,0.0000,0.0031,0.0000,0.0000,0.0286,0.1780
25.6713,0.0173,0.9822,0.0000,0.0000,0.0000,0.0005,0.0000,0.0000,-0.0156,0.2499
25.7135,0.0053,0.9940,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0172,0.2643
25.7558,0.0139,0.9858,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,-0.0242,0.2989
25.7981,0.0180,0.9785,0.0000,0.0000,0.0000,0.0035,0.0000,0.0000,0.0328,0.2322
25.8404,0.0240,0.9736,0.0000,0.0000,0.0000,0.0024,0.0000,0.0000,-0.0493,0.1704
25.8827,0.2671,0.7298,0.0000,0.0000,0.0000,0.0031,0.0000,0.0000,-0.0510,0.1306
25.9250,0.0655,0.9331,0.0000,0.0000,0.0000,0.0013,0.0000,0.0000,-0.0302,0.1864
25.9673,0.0011,0.9967,0.0000,0.0000,0.0000,0.0022,0.0000,0.0000,0.0048,0.2322
26.0096,0.0025,0.9969,0.0000,0.0000,0.0000,0.0006,0.0000,0.0000,-0.0105,0.2730
26.0519,0.0021,0.9970,0.0000,0.0000,0.0000,0.0008,0.0000,0.0000,-0.0044,0.2903
26.0942,0.0053,0.9942,0.0000,0.0000,0.0000,0.0005,0.0000,0.0000,-0.0178,0.2588
26.1365,0.0004,0.9995,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,-0.0414,0.3584
26.1788,0.0001,0.9996,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,-0.0181,0.3063
26.2211,0.0000,0.9998,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,-0.0054,0.3514
26.2633,0.0011,0.9979,0.0000,0.0000,0.0000,0.0009,0.0000,0.0000,-0.0161,0.2363
26.3056,0.0000,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0545,0.4097
26.3479,0.0001,0.9998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0491,0.4083
26.3902,0.0000,0.9999,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,-0.0482,0.4278
26.4325,0.0000,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0244,0.4248
26.4748,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0515,0.4547
26.5171,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0388,0.4977
26.5594,0.0001,0.9998,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,-0.0259,0.4022
26.6017,0.0001,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0477,0.4443
26.6440,0.0000,0.9999,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,-0.0216,0.4086
26.6863,0.0292,0.9665,0.0003,0.0000,0.0002,0.0038,0.0000,0.0000,0.0341,0.1227
26.7286,0.9265,0.0004,0.0000,0.0000,0.0000,0.0614,0.0117,0.0000,0.1259,-0.2569
26.7708,0.9807,0.0004,0.0001,0.0000,0.0000,0.0055,0.0134,0.0000,0.0814,-0.2004
26.8131,0.9901,0.0008,0.0000,0.0000,0.0000,0.0069,0.0022,0.0000,0.0779,-0.1860
26.8554,0.9986,0.0000,0.0000,0.0000,0.0000,0.0012,0.0002,0.0000,0.0043,-0.1681
26.8977,0.9995,0.0000,0.0000,0.0000,0.0000,0.0003,0.0002,0.0000,0.0066,-0.1459
26.9400,0.9986,0.0000,0.0000,0.0000,0.0000,0.0005,0.0008,0.0000,0.0032,-0.1568
26.9823,0.9651,0.0002,0.0001,0.0000,0.0000,0.0219,0.0127,0.0000,0.0820,-0.2299
27.0246,0.9326,0.0001,0.0001,0.0000,0.0000,0.0314,0.0358,0.0000,0.0880,-0.2856
27.0669,0.9977,0.0000,0.0000,0.0000,0.0000,0.0018,0.0005,0.0000,0.0223,-0.2461
27.1092,0.9978,0.0000,0.0000,0.0000,0.0000,0.0014,0.0008,0.0000,-0.0031,-0.2120
27.1515,0.9978,0.0001,0.0000,0.0000,0.0000,0.0016,0.0004,0.0000,0.0278,-0.1577
27.1938,0.9999,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,-0.0592,-0.1262
27.2361,0.9956,0.0000,0.0000,0.0000,0.0000,0.0004,0.0040,0.0000,0.0464,-0.1756
27.2784,0.9947,0.0000,0.0000,0.0000,0.0000,0.0009,0.0043,0.0000,0.0303,-0.1863
27.3206,0.9998,0.0000,0.0000,0.0000,0.0000,0.0001,0.0001,0.0000,0.0012,-0.1427
27.3629,0.9993,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0101,-0.1485
27.4052,0.9994,0.0002,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,-0.0312,-0.0410
27.4475,0.9999,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,-0.0315,-0.0592
27.4898,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0598,-0.0341
27.5321,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1238,0.0443
27.5744,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0538,0.0653
27.6167,0.9998,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,-0.0088,0.1617
27.6590,0.9992,0.0001,0.0000,0.0005,0.0000,0.0001,0.0000,0.0000,0.0746,0.0744
27.7013,0.9997,0.0000,0.0000,0.0002,0.0000,0.0001,0.0000,0.0000,0.0689,0.0186
27.7436,0.9999,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0097,0.0877
27.7859,0.9999,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0368,0.0460
27.8281,0.9983,0.0004,0.0000,0.0013,0.0000,0.0000,0.0000,0.0000,0.0889,0.1532
27.8704,0.9996,0.0001,0.0000,0.0001,0.0000,0.0003,0.0000,0.0000,0.0385,-0.0012
27.9127,0.9992,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0612,0.0822
27.9550,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0105,0.0192
27.9973,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1480,0.1231
28.0396,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1056,0.1394
28.0819,0.9995,0.0003,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0169,0.2719
28.1242,0.9999,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0421,0.2105
28.1665,0.9975,0.0021,0.0000,0.0003,0.0000,0.0000,0.0000,0.0000,0.0028,0.3160
28.2088,0.9798,0.0154,0.0000,0.0048,0.0000,0.0000,0.0000,0.0000,0.0721,0.2640
28.2511,0.9953,0.0003,0.0000,0.0043,0.0000,0.0000,0.0000,0.0000,0.0626,0.2461
28.2934,0.9873,0.0074,0.0000,0.0051,0.0000,0.0002,0.0000,0.0000,0.1061,0.1944
28.3357,0.9977,0.0003,0.0000,0.0019,0.0000,0.0001,0.0000,0.0000,0.0820,0.1386
28.3779,0.9968,0.0005,0.0000,0.0022,0.0000,0.0005,0.0000,0.0000,0.0959,0.0891
28.4202,0.9822,0.0004,0.0000,0.0174,0.0000,0.0001,0.0000,0.0000,0.1364,0.1860
28.4625,0.9947,0.0032,0.0000,0.0020,0.0000,0.0001,0.0000,0.0000,0.0642,0.1740
28.5048,0.9966,0.0021,0.0000,0.0011,0.0000,0.0002,0.0000,0.0000,0.0525,0.1417
28.5471,0.9827,0.0076,0.0000,0.0093,0.0000,0.0003,0.0000,0.0000,0.1182,0.1710
28.5894,0.9888,0.0101,0.0000,0.0011,0.0000,0.0000,0.0000,0.0000,0.0543,0.2114
28.6317,0.9143,0.0846,0.0000,0.0008,0.0000,0.0004,0.0000,0.0000,0.0462,0.1594
28.6740,0.9952,0.0046,0.0000,0.0001,0.0000,0.0001,0.0000,0.0000,0.0168,0.1689
28.7163,0.8655,0.1329,0.0000,0.0015,0.0000,0.0001,0.0000,0.0000,0.0422,0.2379
28.7586,0.9908,0.0039,0.0000,0.0053,0.0000,0.0000,0.0000,0.0000,0.0545,0.2184
28.8009,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0810,0.4892
28.8432,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0837,0.5842
28.8854,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0732,0.5312
28.9277,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0735,0.4867
28.9700,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0936,0.5519
29.0123,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0822,0.6291
29.0546,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0562,0.5777
29.0969,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0840,0.5894
29.1392,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0769,0.5717
29.1815,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0842,0.6026
29.2238,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0527,0.5139
29.2661,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1558,0.6102
29.3084,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1091,0.5420
29.3507,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0924,0.5792
29.3930,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0899,0.6352
29.4352,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1188,0.6161
29.4775,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0815,0.6008
29.5198,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0785,0.5329
29.5621,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0902,0.5620
29.6044,0.0002,0.9998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0917,0.4655
29.6467,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0918,0.5371
29.6890,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1277,0.6078
29.7313,0.0001,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1010,0.4073
29.7736,0.0000,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,-0.0733,0.4645
29.8159,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1233,0.5129
29.8582,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0801,0.5264
29.9005,0.0001,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0882,0.5507
29.9427,0.0007,0.9992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0960,0.4038
29.9850,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0717,0.4954
30.0273,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0316,0.4934
30.0696,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0518,0.5434
30.1119,0.0008,0.9992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0456,0.3268
30.1542,0.0066,0.9932,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,-0.1114,0.2503
